date,Close,High,Low,Open,Volume,ticker,close_next,ret_next,ret,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_10,ret_lag_20,ret_roll_5_mean,ret_roll_20_std
2008-03-17,3.804448366165161,3.8602862490063625,3.6789650374157112,3.6789650374157112,1072598800.0,AAPL,3.98727035522461,0.04693587052337247,0.00094699132019338,-0.010449910784388505,0.015041695024828883,-0.010419428115286733,-0.021163024832294042,-0.02666848058138327,-0.022453796433324458,0.011430691135646986,0.026833509871392783
2008-03-18,3.98727035522461,3.992674499338509,3.862687257806287,3.877997463017498,1205120000.0,AAPL,3.892708539962769,-0.02400167718153529,0.04693587052337245,0.00094699132019338,-0.010449910784388505,0.015041695024828883,0.06203410823288791,0.023463761273616823,-0.01985404650025302,0.008411043593743894,0.028242235521860573
2008-03-19,3.892708539962769,4.031401457436849,3.892708539962769,3.996278316789352,1010536800.0,AAPL,4.0007829666137695,0.027384885513684475,-0.02400167718153523,0.04693587052337245,0.00094699132019338,-0.010449910784388505,-0.010419428115286733,-0.0010435400556609853,0.013333718988258969,0.005694593780494195,0.028832727765836827
2008-03-20,4.0007829666137695,4.001382982152316,3.878000227802613,3.936239411367917,908787600.0,AAPL,4.188704967498779,0.04590152557221551,0.027384885513684232,-0.02400167718153523,0.04693587052337245,0.00094699132019338,0.015041695024828883,-0.029013387706924076,-0.018585750229719977,0.008163231878265264,0.028911676455489067
2008-03-24,4.188704967498779,4.228331611831395,4.011886909244843,4.022993800806159,1066920400.0,AAPL,4.232235431671143,0.010338715120239083,0.045901525572215496,0.027384885513684232,-0.02400167718153523,0.04693587052337245,-0.010449910784388505,0.01085601194895669,-0.017261243470215515,0.019433519149586066,0.029832330208855666
2008-03-25,4.232235431671143,4.295877925087519,4.122662316211258,4.201614616163718,1052391200.0,AAPL,4.354718208312988,0.028529578575869036,0.010338715120238984,0.045901525572215496,0.027384885513684232,-0.02400167718153523,0.00094699132019338,-0.021163024832294042,0.002341218755607999,0.021311863909595184,0.029809395619516416
2008-03-26,4.354718208312988,4.375131955075346,4.222029455575393,4.228933839972488,1182084400.0,AAPL,4.210323333740234,-0.03372045677806616,0.02852957857586902,0.010338715120238984,0.045901525572215496,0.027384885513684232,0.04693587052337245,0.06203410823288791,-0.00493965644284744,0.0176306055200945,0.029974017621131516
2008-03-27,4.210323333740234,4.362225058445209,4.202517921423375,4.351417965279992,999829600.0,AAPL,4.293176651000977,0.019487490901400405,-0.03372045677806623,0.02852957857586902,0.010338715120238984,0.045901525572215496,-0.02400167718153523,-0.010419428115286733,0.031475799952851435,0.0156868496007883,0.03102379139969556
2008-03-28,4.293176651000977,4.342409162527763,4.250848523051438,4.256852683389715,714610400.0,AAPL,4.307887077331543,0.0034206096219171664,0.01948749090140045,-0.03372045677806623,0.02852957857586902,0.010338715120238984,0.027384885513684232,0.015041695024828883,0.0549827532032634,0.014107370678331543,0.02906227805944133
2008-03-31,4.307887077331543,4.374231856403108,4.27846748896565,4.300982692737662,768065200.0,AAPL,4.488907337188721,0.041161770760194484,0.003420609621917148,0.01948749090140045,-0.03372045677806623,0.02852957857586902,0.045901525572215496,-0.010449910784388505,-0.038368115902660316,0.005611187488271874,0.027240162189099262
2008-04-01,4.488907337188721,4.492810041294622,4.311189006107254,4.391942555428038,1032567200.0,AAPL,4.4276652336120605,-0.01373690756909967,0.04116177076019456,0.003420609621917148,0.01948749090140045,-0.03372045677806623,0.010338715120238984,0.00094699132019338,-0.02666848058138327,0.011775798616262989,0.027063688756918766
2008-04-02,4.4276652336120605,4.539039967738293,4.378432737679771,4.4663908530922125,1044968400.0,AAPL,4.551350116729736,0.027551508076016234,-0.013736907569099843,0.04116177076019456,0.003420609621917148,0.01948749090140045,0.02852957857586902,0.04693587052337245,0.023463761273616823,0.0033225013872692165,0.027386673910966476
2008-04-03,4.551350116729736,4.611990941483525,4.412957409688437,4.414758658020792,1051568000.0,AAPL,4.595479488372803,0.009649182491169452,0.02755150807601625,-0.013736907569099843,0.04116177076019456,0.003420609621917148,-0.03372045677806623,-0.02400167718153523,-0.0010435400556609853,0.015576894358085713,0.027611859042389955
2008-04-04,4.595479488372803,4.644411793779492,4.525532620967533,4.568761374643537,854417200.0,AAPL,4.679837226867676,0.018190228350576525,0.009649182491169528,0.02755150807601625,-0.013736907569099843,0.04116177076019456,0.01948749090140045,0.027384885513684232,-0.029013387706924076,0.013609232676039529,0.02605710910915952
2008-04-07,4.679837226867676,4.7939135033952365,4.656421395015243,4.687041419909829,1158326400.0,AAPL,4.5882744789123535,-0.019759305868189764,0.018190228350576376,0.009649182491169528,0.02755150807601625,-0.013736907569099843,0.003420609621917148,0.045901525572215496,0.01085601194895669,0.016563156421771374,0.026094892183387477
2008-04-08,4.5882744789123535,4.696647582231165,4.572664461744716,4.609589651535343,1014294400.0,AAPL,4.546245574951172,-0.009202278894496683,-0.019759305868189747,0.018190228350576376,0.009649182491169528,0.02755150807601625,0.04116177076019456,0.010338715120238984,-0.021163024832294042,0.004378941096094513,0.02600228795895134
2008-04-09,4.546245574951172,4.619794935503066,4.516825991055121,4.602383672227257,873398400.0,AAPL,4.639609336853027,0.020328424071671496,-0.00920227889449654,-0.019759305868189747,0.018190228350576376,0.009649182491169528,-0.013736907569099843,0.02852957857586902,0.06203410823288791,0.0052858668310151735,0.023587032702397828
2008-04-10,4.639609336853027,4.665726636363173,4.521029558415354,4.536940585542843,955763200.0,AAPL,4.417161464691162,-0.04913288081919792,0.020328424071671236,-0.00920227889449654,-0.019759305868189747,0.018190228350576376,0.02755150807601625,-0.03372045677806623,-0.010419428115286733,0.0038412500301461703,0.023277859527045516
2008-04-11,4.417161464691162,4.60208526570198,4.394946062847478,4.584673995610514,1210076000.0,AAPL,4.436373233795166,0.00433991618320472,-0.04913288081919798,0.020328424071671236,-0.00920227889449654,-0.019759305868189747,0.009649182491169528,0.01948749090140045,0.015041695024828883,-0.00791516263192733,0.02674079560093803
2008-04-14,4.436373233795166,4.48050302026734,4.339108620817847,4.406053419919961,845087600.0,AAPL,4.454385757446289,0.004051970886557152,0.00433991618320495,-0.04913288081919798,0.020328424071671236,-0.00920227889449654,0.018190228350576376,0.003420609621917148,-0.010449910784388505,-0.010685225065401616,0.026435854631199015
2008-04-15,4.454385757446289,4.49461283919838,4.374532410923758,4.485005779669905,698037200.0,AAPL,4.614091396331787,0.035225793736058976,0.004051970886557177,0.00433991618320495,-0.04913288081919798,0.020328424071671236,-0.019759305868189747,0.04116177076019456,0.00094699132019338,-0.005922969714452231,0.02640301651685833
2008-04-16,4.614091396331787,4.626098914317472,4.521629339399963,4.554651015889935,795774000.0,AAPL,4.637808322906494,0.005126942410839809,0.03522579373605894,0.004051970886557177,0.00433991618320495,-0.04913288081919798,-0.00920227889449654,-0.013736907569099843,0.04693587052337245,0.0029626448116588655,0.0256093936690535
2008-04-17,4.637808322906494,4.683138940484363,4.603585804885228,4.628201664532653,704267200.0,AAPL,4.834441661834717,0.04152373336884904,0.005126942410839774,0.03522579373605894,0.004051970886557177,0.00433991618320495,0.020328424071671236,0.02755150807601625,-0.02400167718153523,-7.765152050742685e-05,0.024541543323956798
2008-04-18,4.834441661834717,4.871065852467979,4.754587899866294,4.776802500595792,1026765600.0,AAPL,5.048184871673584,0.043263103508408514,0.04152373336884896,0.005126942410839774,0.03522579373605894,0.004051970886557177,-0.04913288081919798,0.009649182491169528,0.027384885513684232,0.01805367131710196,0.025298356114786848
2008-04-21,5.048184871673584,5.058391949695436,4.8560564480648925,4.8695650144110205,1039152800.0,AAPL,4.809225082397461,-0.048492781716465566,0.04326310350840834,0.04152373336884896,0.005126942410839774,0.03522579373605894,0.00433991618320495,0.018190228350576376,0.045901525572215496,0.02583830878214264,0.025104483257913753
2008-04-22,4.809225082397461,5.043381844675585,4.745881959868511,5.025369354395137,1439572400.0,AAPL,4.889975547790527,0.01665133741433697,-0.04849278171646554,0.04326310350840834,0.04152373336884896,0.005126942410839774,0.004051970886557177,-0.019759305868189747,0.010338715120238984,0.015329358261538095,0.02823219917112678
2008-04-23,4.889975547790527,4.948514896523678,4.8356391104233,4.924799269725059,1504190800.0,AAPL,5.071598052978516,0.036468662742386616,0.01665133741433711,-0.04849278171646554,0.04326310350840834,0.04152373336884896,0.03522579373605894,-0.00920227889449654,0.02852957857586902,0.011614466997193729,0.027864494014457824
2008-04-24,5.071598052978516,5.102819288705024,4.778902425044339,4.96352636376342,1696066400.0,AAPL,5.095315933227539,0.004665707471717643,0.03646866274238647,0.01665133741433711,-0.04849278171646554,0.04326310350840834,0.005126942410839774,0.020328424071671236,-0.03372045677806623,0.01788281106350307,0.027033171459986113
2008-04-25,5.095315933227539,5.136442840385245,4.995948653671139,5.124435317803108,992474000.0,AAPL,5.170665740966797,0.014679777006563779,0.004665707471717573,0.03646866274238647,0.01665133741433711,-0.04849278171646554,0.04152373336884896,-0.04913288081919798,0.01948749090140045,0.01051120588407679,0.02694237023195187
2008-04-28,5.170665740966797,5.215995554378004,5.07730263838101,5.095915137124334,787214400.0,AAPL,5.255021095275879,0.016182568402365878,0.014679777006563866,0.004665707471717573,0.03646866274238647,0.01665133741433711,0.04326310350840834,0.00433991618320495,0.003420609621917148,0.004794540583707896,0.02694685626633771
2008-04-29,5.255021095275879,5.273332580485167,5.110924063755353,5.13674114963069,923476400.0,AAPL,5.22199821472168,-0.006303890244952464,0.01618256840236576,0.014679777006563866,0.004665707471717573,0.03646866274238647,-0.04849278171646554,0.004051970886557177,0.04116177076019456,0.017729610607474154,0.02594419050734492
2008-04-30,5.22199821472168,5.403619628284955,5.191077194514076,5.289243196992571,1139524400.0,AAPL,5.403620719909668,0.03418910416951251,-0.00630389024495237,0.01618256840236576,0.014679777006563866,0.004665707471717573,0.01665133741433711,0.03522579373605894,-0.013736907569099843,0.01313856507561626,0.025670039640192245
2008-05-01,5.403620719909668,5.403620719909668,5.249317398917616,5.25231907842291,903576800.0,AAPL,5.431840419769287,0.0052087794509348365,0.034189104169512374,-0.00630389024495237,0.01618256840236576,0.014679777006563866,0.03646866274238647,0.005126942410839774,0.02755150807601625,0.01268265336104144,0.025973821508329987
2008-05-02,5.431840419769287,5.461260008208674,5.360092697042027,5.409325215941029,1006082000.0,AAPL,5.545615196228027,0.02072954874596329,0.005208779450935008,0.034189104169512374,-0.00630389024495237,0.01618256840236576,0.004665707471717573,0.04152373336884896,0.009649182491169528,0.012791267756884928,0.025983197921732343
2008-05-05,5.545615196228027,5.56302685900671,5.435141059697165,5.461258754271059,854557200.0,AAPL,5.603555679321289,0.010393778219259343,0.02072954874596311,0.005208779450935008,0.034189104169512374,-0.00630389024495237,0.014679777006563866,0.04326310350840834,0.018190228350576376,0.014001222104764777,0.026039902177325318
2008-05-06,5.603555679321289,5.617364448187384,5.469065677567978,5.543514870119985,918870400.0,AAPL,5.481372356414795,-0.022045839375929587,0.010393778219259353,0.02072954874596311,0.005208779450935008,0.034189104169512374,0.01618256840236576,-0.04849278171646554,-0.019759305868189747,0.012843464068143495,0.02517701795163686
2008-05-07,5.481372356414795,5.649785848345814,5.4198313158523215,5.585242326785734,1157133600.0,AAPL,5.555521965026856,0.013436882168216766,-0.02204583937592952,0.010393778219259353,0.02072954874596311,0.005208779450935008,-0.00630389024495237,0.01665133741433711,-0.00920227889449654,0.009695074241948065,0.025847315851082745
2008-05-08,5.555521965026856,5.598750712835786,5.4957817778885705,5.516795535411556,899085600.0,AAPL,5.507189750671387,-0.00873791582310355,0.013436882168216702,-0.02204583937592952,0.010393778219259353,0.02072954874596311,0.034189104169512374,0.03646866274238647,0.020328424071671236,0.005544629841688931,0.02573900397471267
2008-05-09,5.507189750671387,5.531205588374407,5.444747690857711,5.498484119727269,673072400.0,AAPL,5.648585319519043,0.025350661925348666,-0.008737915823103348,0.013436882168216702,-0.02204583937592952,0.010393778219259353,0.005208779450935008,0.004665707471717573,-0.04913288081919798,0.0027552907868812595,0.02229041461488119
2008-05-12,5.648585319519043,5.669899690683378,5.489178449088268,5.560026347869325,818563200.0,AAPL,5.7026214599609375,0.009520846492073836,0.025350661925348517,-0.008737915823103348,0.013436882168216702,-0.02204583937592952,0.02072954874596311,0.014679777006563866,0.00433991618320495,0.00367951342275834,0.022453144927683848
2008-05-13,5.7026214599609375,5.747351253885071,5.639579377063832,5.662093776822846,823236400.0,AAPL,5.591546058654785,-0.019670149657849866,0.009520846492073964,0.025350661925348517,-0.008737915823103348,0.013436882168216702,0.010393778219259353,0.01618256840236576,0.004051970886557177,0.003504927077321263,0.02238344401402331
2008-05-14,5.591546058654785,5.771066024402166,5.570832108542314,5.740745819600345,916823600.0,AAPL,5.695715427398682,0.018458388069198663,-0.019670149657849745,0.009520846492073964,0.025350661925348517,-0.008737915823103348,-0.02204583937592952,-0.00630389024495237,0.03522579373605894,0.003980065020937218,0.02279296357849279
2008-05-15,5.695715427398682,5.700819363948795,5.529704019214423,5.608057100762676,873208000.0,AAPL,5.632374286651611,-0.01118313898963882,0.01845838806919864,-0.019670149657849745,0.009520846492073964,0.025350661925348517,0.013436882168216702,0.034189104169512374,0.005126942410839774,0.004984366201133605,0.02284991445984852
2008-05-16,5.632374286651611,5.712828840387089,5.613761788647763,5.7071244867124165,765769200.0,AAPL,5.511695384979248,-0.02165880558354905,-0.011183138989638852,0.01845838806919864,-0.019670149657849745,0.009520846492073964,-0.008737915823103348,0.005208779450935008,0.04152373336884896,0.004495321567826505,0.022082590084494327
2008-05-19,5.511695384979248,5.664497715096824,5.442648717851712,5.639581242052171,945820400.0,AAPL,5.5807390213012695,0.012448940506127864,-0.021658805583549157,-0.011183138989638852,0.01845838806919864,-0.019670149657849745,0.025350661925348517,0.02072954874596311,0.04326310350840834,-0.00490657193395303,0.02132902922732383
2008-05-20,5.5807390213012695,5.588543627341347,5.407222412086592,5.458256166639743,969850000.0,AAPL,5.349283695220947,-0.042358545516820695,0.012448940506127881,-0.021658805583549157,-0.011183138989638852,0.01845838806919864,0.009520846492073964,0.010393778219259353,-0.04849278171646554,-0.004320953131142247,0.01735999679947961
2008-05-21,5.349283695220947,5.642279867008354,5.291044550111221,5.573833650679422,1157657200.0,AAPL,5.315060615539551,-0.006418246854353128,-0.04235854551682072,0.012448940506127881,-0.021658805583549157,-0.011183138989638852,-0.019670149657849745,-0.02204583937592952,0.01665133741433711,-0.008858632302936442,0.020451317410779272
2008-05-22,5.315060615539551,5.443546428750127,5.1634591879135066,5.3814053788863205,1206735600.0,AAPL,5.438743591308594,0.023003660367111323,-0.006418246854352994,-0.04235854551682072,0.012448940506127881,-0.021658805583549157,0.01845838806919864,0.013436882168216702,0.03646866274238647,-0.013833959287646769,0.019127214351637244
2008-05-23,5.438743591308594,5.463360246079363,5.337575901894825,5.426735271512247,906917200.0,AAPL,5.59665060043335,0.028620235025219348,0.023003660367111323,-0.006418246854352994,-0.04235854551682072,0.012448940506127881,-0.011183138989638852,-0.008737915823103348,0.004665707471717573,-0.006996599416296734,0.01967600457765855
2008-05-27,5.59665060043335,5.59665060043335,5.4588587082579485,5.486176840082765,789905200.0,AAPL,5.61406135559082,0.003106095174644022,0.028620235025219376,0.023003660367111323,-0.006418246854352994,-0.04235854551682072,-0.021658805583549157,0.025350661925348517,0.014679777006563866,0.0030592087054569727,0.020337591010596283
2008-05-28,5.61406135559082,5.6422801049989815,5.515295331850523,5.626068873555278,743979600.0,AAPL,5.60445499420166,-0.0017125907629070732,0.003106095174643997,0.028620235025219376,0.023003660367111323,-0.006418246854352994,0.012448940506127881,0.009520846492073964,0.01618256840236576,0.001190639639160196,0.020133082866124877
2008-05-29,5.60445499420166,5.649785601402858,5.568731043175236,5.606556450239892,647186400.0,AAPL,5.666296005249023,0.010973826260333042,-0.0017125907629071957,0.003106095174643997,0.028620235025219376,0.023003660367111323,-0.04235854551682072,-0.019670149657849745,-0.00630389024495237,0.009319830589942901,0.020043735528776006
2008-05-30,5.666296005249023,5.690012436697604,5.625168712640501,5.627270168591641,610184400.0,AAPL,5.5867438316345215,-0.014139023774797428,0.010973826260333164,-0.0017125907629071957,0.003106095174643997,0.028620235025219376,-0.006418246854352994,0.01845838806919864,0.034189104169512374,0.012798245212880133,0.01880921863829483
2008-06-02,5.5867438316345215,5.693314472957162,5.539611572989262,5.661793432268688,679840000.0,AAPL,5.564828872680664,-0.003930385022211786,-0.014139023774797588,0.010973826260333164,-0.0017125907629071957,0.003106095174643997,0.023003660367111323,-0.011183138989638852,0.005208779450935008,0.005369708384498351,0.019150165893297207
2008-06-03,5.564828872680664,5.649786143125306,5.473868243174677,5.609558667348041,750520400.0,AAPL,5.559426307678223,-0.0009713127467146629,-0.003930385022211658,-0.014139023774797588,0.010973826260333164,-0.0017125907629071957,0.028620235025219376,-0.021658805583549157,0.02072954874596311,-0.001140415624987856,0.01862725314847647
2008-06-04,5.559426307678223,5.616464639740031,5.500587127970453,5.524302764374601,726983600.0,AAPL,5.686709880828857,0.02263693170784494,-0.0009713127467148031,-0.003930385022211658,-0.014139023774797588,0.010973826260333164,0.003106095174643997,0.012448940506127881,0.010393778219259353,-0.001955897209259616,0.018471745149638532
2008-06-05,5.686709880828857,5.699018408830258,5.574735102498355,5.593948013688793,755445600.0,AAPL,5.572936058044434,-0.020209817577992825,0.022636931707845198,-0.0009713127467148031,-0.003930385022211658,-0.014139023774797588,-0.0017125907629071957,-0.04235854551682072,-0.02204583937592952,0.0029140072848908628,0.01841740340783811
2008-06-06,5.572936058044434,5.702322951536667,5.570234585787709,5.643783570818702,966422800.0,AAPL,5.45195198059082,-0.02194832886954141,-0.020209817577993006,0.022636931707845198,-0.0009713127467148031,-0.003930385022211658,0.010973826260333164,-0.006418246854352994,0.013436882168216702,-0.003322721482774371,0.018834230332298158
2008-06-09,5.45195198059082,5.551919232204878,5.276034516173851,5.547416513391701,1888392800.0,AAPL,5.572936058044434,0.021948328869541314,-0.021948328869541234,-0.020209817577993006,0.022636931707845198,-0.0009713127467148031,-0.014139023774797588,0.023003660367111323,-0.008737915823103348,-0.004884582501723101,0.01938613588943927
